,latitude,longitude,shop,name,city,pincode,TOT_P,revenue,shop_category,SC_ST_RATE,Total_literacy_rate,ill_rate,childreen_population_rate,Cultivators_pulation_rate,agricultural_population_rate,household_industry_population_rate,Other_Worker_population_rate,marginial_workers_population_rate,marginial_workers_lessthan6months_population_rate,total_working_population_rate,Street_Address
722,19.1105604,72.866266,supermarket,,mumbai,400099,12442373,4127345.81,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Bon Bon, "
723,19.1714346,72.951673,beauty,Nirmal Herbal,mumbai,400080,12442373,2966651.18,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
724,19.1159249,72.9094279,optician,,mumbai,400076,12442373,3890045.54,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"GKB Opticals, "
725,19.0809785,72.8840441,jewelry,kothari jewellers,mumbai,400070,12442373,3193897,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,our lady of velankanni marg"
726,19.1720482,72.9584045,optician,,mumbai,400081,12442373,2881893.47,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Ainak, "
727,19.1310929,72.9269018,supermarket,,mumbai,400042,12442373,5509749.19,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"D mart, "
728,18.9588959,72.8369324,chemist,Ayurvedic Shop,mumbai,400009,12442373,3405908.97,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
729,18.9171765,72.8286712,convenience,,mumbai,400039,12442373,3884241.83,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Colaba Market, "
730,19.0278087,72.8530182,florist,,mumbai,400019,12442373,2977375.98,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
731,18.917882,72.829402,beverages,,mumbai,400005,12442373,3713187.77,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Wine Shop, "
732,19.171114,72.9564576,stationery,,mumbai,400080,12442373,158835.39,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Jainam Xerox and Print, "
733,19.0325121,72.8427924,books,,mumbai,400016,12442373,148511.11,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Shree Book Centre, "
734,18.9942754,72.8274808,furniture,,mumbai,400018,12442373,2984460.58,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Baro, "
735,18.9205916,72.8321821,furniture,,mumbai,400001,12442373,2457043.72,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Afghan carpet house, "
736,18.9337607,72.8354481,clothes,,mumbai,400038,12442373,8596006.71,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Kashmiri artwork, "
737,18.9761843,72.8333365,bakery,,mumbai,400027,12442373,8013686.47,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Regal restaurant and bakery, "
738,19.062683,72.8278883,wine,,mumbai,400050,12442373,3016279.68,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Wine world, "
739,19.0420083,72.8613295,books,SK bookstall,mumbai,400022,12442373,184666.9,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Jain Mandir Road"
740,19.0201899,72.8671449,bag,Harissons Bags,mumbai,400037,12442373,2617073.17,Other,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Antop Hill Warehousing Complex"
741,18.9758391,72.8120943,clothes,Brand Factory,mumbai,400034,12442373,8536487.51,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," ,Pandit Madan Mohan Malviya Marg"
742,19.0513254,72.874797,general,Shekhar,mumbai,400024,12442373,3143675.21,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
743,19.0483769,72.8678597,travel_agency,,mumbai,400051,12442373,2926932.81,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Neeta Travels, "
744,19.1278119,72.9193601,computer,D Plus Computer,mumbai,400076,12442373,3680772.98,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
745,19.1720008,72.9558707,florist,,mumbai,400080,12442373,3217381.87,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Om Siddhivinayak Flower Mart, "
746,19.1154969,72.9082421,florist,,mumbai,400076,12442373,3858293.68,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Flower Shop, "
747,19.1157975,72.9092028,jewelry,,mumbai,400076,12442373,2566593.94,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"CaratLane, "
748,19.115386,72.9077544,confectionery,,mumbai,400076,12442373,3362123.96,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Trupti Farsan,Central Avenue"
749,19.1153854,72.9080149,variety_store,,mumbai,400076,12442373,3248122.19,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Touch to Touch,Central Avenue"
750,19.1150261,72.9074625,hairdresser,,mumbai,400076,12442373,3394295.46,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Haute Salon,Central Avenue"
751,19.115369,72.9079982,massage,,mumbai,400076,12442373,3323964.71,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Four Fountains De-stress Spa,Central Avenue"
752,19.1153242,72.9078712,gift,,mumbai,400076,12442373,2998274.56,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lucky Plus,Central Avenue"
753,19.1151567,72.9073869,confectionery,Baskin-Robbins,mumbai,400076,12442373,2710710.15,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Baskin Robbins,Central Avenue"
754,19.1151183,72.9072151,wine,,mumbai,400076,12442373,3365147.42,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Star Wines,Central Avenue"
755,19.1153256,72.9078424,stationery,,mumbai,400076,12442373,174110.78,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lucky Stores,Central Avenue"
756,19.1153705,72.9067852,stationery,,mumbai,400076,12442373,182330.48,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lucky Next,Central Avenue - from Tulip to Forest Street Junction"
757,19.1153484,72.906857,bakery,,mumbai,400076,12442373,7605934.26,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Birdy's, "
758,19.1153998,72.9073182,hardware,,mumbai,400076,12442373,2861481.44,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Lucky Plywood,Central Avenue - from Tulip to Forest Street Junction"
759,19.1150961,72.9070386,beauty,,mumbai,400076,12442373,2437311.94,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Adornis Hair and Skin care,Central Avenue - from Tulip to Forest Street Junction"
760,19.115083,72.906992,clothes,,mumbai,400076,12442373,8676626.31,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Mix & Match,Central Avenue - from Tulip to Forest Street Junction"
761,19.115304,72.9067947,gift,,mumbai,400076,12442373,2830582.58,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Clearline Gift and Stationery,Central Avenue - from Tulip to Forest Street Junction"
762,19.1153279,72.9069615,confectionery,Naturals,mumbai,400076,12442373,2910127.8,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Naturals, "
763,19.1153397,72.9069438,department_store,,mumbai,400076,12442373,2894701.39,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Cheap & Best, "
764,19.1153917,72.9071161,butcher,,mumbai,400076,12442373,2473272.42,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Nothing But Chicken, "
765,19.1151103,72.907186,beverages,,mumbai,400076,12442373,3113552.39,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Keventers,Central Avenue - from Tulip to Forest Street Junction"
766,19.1151052,72.9070652,furniture,,mumbai,400076,12442373,3632989.94,Home & Garden,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Home Store,Central Avenue - from Tulip to Forest Street Junction"
767,19.1153396,72.9078967,convenience,Lucky Multipurpose Store - Stationery and home goods,mumbai,400076,12442373,4188917.55,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
768,19.1153945,72.9080686,medical_supply,Ambaji Medical Store,mumbai,400076,12442373,2588960.78,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
769,19.1157158,72.9090886,cosmetics,Forest Essentials,mumbai,400076,12442373,3338067.09,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
770,19.1158666,72.9093151,clothes,Bombay Shirt Company,mumbai,400076,12442373,7899283.29,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
771,19.1163909,72.909406,car_repair,3M Car Care,mumbai,400076,12442373,2786061.13,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
772,19.1169171,72.909738,shoes,Neos Sports (Adidas),mumbai,400076,12442373,3830526.42,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
773,19.1183423,72.9114023,clothes,fbb - Fashion at Big Bazar,mumbai,400076,12442373,7326711.49,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
774,19.1183565,72.9114151,clothes,Westside,mumbai,400076,12442373,7189145.54,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
775,19.119541,72.9117057,watches,A1 Watch Sales and Service,mumbai,400076,12442373,2590016.19,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
776,19.1194604,72.9115763,clothes,Inner Vogue Lingerie Shop,mumbai,400076,12442373,8645510.41,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
777,19.1194863,72.9116143,clothes,Purple Haze Clothing Store,mumbai,400076,12442373,8244039.06,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
778,19.1196043,72.9118458,beauty,1st Beauty Fair,mumbai,400076,12442373,2647537.29,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
779,19.1195724,72.9117881,beauty,Ashraf's Salon,mumbai,400076,12442373,3496635.37,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
780,19.1191729,72.9114251,confectionery,Ramdas Vitthaldas Mewawala,mumbai,400076,12442373,3386146.33,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
781,19.1192461,72.9120027,beauty,Jawed Habib Hair and Beauty,mumbai,400076,12442373,2217005.07,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
782,19.1192011,72.911938,beauty,Styles and Smiles - Salon and Spa,mumbai,400076,12442373,2772058.58,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
783,19.1192838,72.9115491,clothes,Kids care,mumbai,400076,12442373,8233160.42,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
784,19.1192134,72.9115491,medical_supply,Mamaji's Medical Store,mumbai,400076,12442373,2630329.75,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
785,19.1192336,72.9115826,clothes,Grapes Kids and Ladies Wear,mumbai,400076,12442373,6893787.34,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
786,19.1191909,72.9114787,clothes,Lucky Kids,mumbai,400076,12442373,8698931.47,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
787,19.1190633,72.911202,photo_studio,Navrang Digital Lab,mumbai,400076,12442373,3739040.53,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
788,19.1193832,72.9118063,stationery,Harsidh Stationery and Xerox,mumbai,400076,12442373,158745.07,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
789,19.1194171,72.9119347,nutrition_supplements,GNC,mumbai,400076,12442373,2910557.74,Health & Beauty,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
790,19.1191526,72.9113701,confectionery,Maarwadi,mumbai,400076,12442373,3179302.53,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159," , "
791,19.1267084,72.9184341,variety_store,,mumbai,400076,12442373,3636651.95,General Retail,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Nitya Steel,Adi Sankaracharya Marg"
792,19.1261609,72.9179023,car_repair,,mumbai,400076,12442373,2864768.74,Services,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"A.S. Auto Garage and Tyre Services,Adi Sankaracharya Marg"
793,19.1261094,72.9178431,car_parts,,mumbai,400076,12442373,3386390.76,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"4 Wheel Custom Car Accessories,Adi Sankaracharya Marg"
794,19.1260089,72.9177802,confectionery,,mumbai,400076,12442373,2334802.94,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Pooja Bengali Sweets, "
795,19.1261946,72.9179299,computer,,mumbai,400076,12442373,3144746.32,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Dr. Lappy Care,Adi Sankaracharya Marg"
796,19.126909,72.9185948,car_parts,,mumbai,400076,12442373,2914877.58,Electronics & Auto,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Style Ur Ride,Jain Mandir Road"
797,19.1264641,72.9181841,greengrocer,,mumbai,700076,12442373,2954837.4,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Maharashtra Dhanya Bhandar,Adi Sankaracharya Marg"
798,19.1260495,72.9177717,gift,,mumbai,400076,12442373,2913155.12,Specialty & Hobby,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Rolex Cutlery and Stationary,Adi Sankaracharya Marg"
799,19.1259558,72.9177963,supermarket,,mumbai,400076,12442373,4238861.88,Food & Grocery,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Apna Dukan,Apna Bazar"
800,19.1258937,72.9177873,clothes,,mumbai,400076,12442373,5802188.97,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Sagar Matching Center,Apna Bazar"
801,19.1257896,72.9178085,jewelry,,mumbai,400076,12442373,2876331.49,Fashion,0.075,0.8105,0.189502919,0.096747622,0.00114954,0.001824973,0.011704761,0.365092013,0.023641873,0.023641873,0.403413159,"Aabhushan Jewellers,Apna Bazar"
